Zeitstempel,Wert
2017-03-21 15:00:00,878056
2017-03-21 15:15:00,942921
2017-03-21 15:30:00,927998
2017-03-21 15:45:00,879077
2017-03-21 16:00:00,934997
2017-03-21 16:15:00,864484
2017-03-21 16:30:00,924861
2017-03-21 16:45:00,895781
2017-03-21 17:00:00,947609
2017-03-21 17:15:00,898966
2017-03-21 17:30:00,914464
2017-03-21 17:45:00,934465
2017-03-21 18:00:00,948783
2017-03-21 18:15:00,900184
2017-03-21 18:30:00,851870
2017-03-21 18:45:00,897655
2017-03-21 19:00:00,892276
2017-03-21 19:15:00,925553
2017-03-21 19:30:00,870920
2017-03-21 19:45:00,867353
2017-03-21 20:00:00,937463
2017-03-21 20:15:00,936102
2017-03-21 20:30:00,883915
2017-03-21 20:45:00,851391
2017-03-21 21:00:00,873105
2017-03-21 21:15:00,946459
2017-03-21 21:30:00,945049
2017-03-21 21:45:00,882687
2017-03-21 22:00:00,908226
2017-03-21 22:15:00,919988
2017-03-21 22:30:00,859647
2017-03-21 22:45:00,854800
2017-03-21 23:00:00,923953
2017-03-21 23:15:00,857948
2017-03-21 23:30:00,945456
2017-03-21 23:45:00,864566
2017-03-22 00:00:00,877749
2017-03-22 00:15:00,879406
2017-03-22 00:30:00,941868
2017-03-22 00:45:00,932627
2017-03-22 01:00:00,883231
2017-03-22 01:15:00,853982
2017-03-22 01:30:00,857150
2017-03-22 01:45:00,894905
2017-03-22 02:00:00,914803
2017-03-22 02:15:00,851364
2017-03-22 02:30:00,912249
2017-03-22 02:45:00,875437
2017-03-22 03:00:00,885856
2017-03-22 03:15:00,882362
2017-03-22 03:30:00,937105
2017-03-22 03:45:00,919488
2017-03-22 04:00:00,863901
2017-03-22 04:15:00,936195
2017-03-22 04:30:00,896881
2017-03-22 04:45:00,898995
2017-03-22 05:00:00,939803
2017-03-22 05:15:00,872426
2017-03-22 05:30:00,920195
2017-03-22 05:45:00,934671
2017-03-22 06:00:00,944498
2017-03-22 06:15:00,914933
2017-03-22 06:30:00,860108
2017-03-22 06:45:00,879764
2017-03-22 07:00:00,891017
2017-03-22 07:15:00,869341
2017-03-22 07:30:00,912206
2017-03-22 07:45:00,933047
2017-03-22 08:00:00,853875
2017-03-22 08:15:00,869910
2017-03-22 08:30:00,923011
2017-03-22 08:45:00,927659
2017-03-22 09:00:00,862215
2017-03-22 09:15:00,921271
2017-03-22 09:30:00,888430
2017-03-22 09:45:00,945202
2017-03-22 10:00:00,886748
2017-03-22 10:15:00,888963
2017-03-22 10:30:00,856476
2017-03-22 10:45:00,876795
2017-03-22 11:00:00,856354
2017-03-22 11:15:00,909816
2017-03-22 11:30:00,933758
2017-03-22 11:45:00,859050
2017-03-22 12:00:00,851861
2017-03-22 12:15:00,933389
2017-03-22 12:30:00,891359
2017-03-22 12:45:00,939304
2017-03-22 13:00:00,872551
2017-03-22 13:15:00,907673
2017-03-22 13:30:00,879453
2017-03-22 13:45:00,947329
2017-03-22 14:00:00,917588
2017-03-22 14:15:00,864094
2017-03-22 14:30:00,917716
2017-03-22 14:45:00,884130
2017-03-22 15:00:00,869302
2017-03-22 15:15:00,921260
2017-03-22 15:30:00,901915
2017-03-22 15:45:00,867682
2017-03-22 16:00:00,880016
2017-03-22 16:15:00,913918
2017-03-22 16:30:00,922808
2017-03-22 16:45:00,864800
2017-03-22 17:00:00,931636
2017-03-22 17:15:00,937199
2017-03-22 17:30:00,898740
2017-03-22 17:45:00,863327
2017-03-22 18:00:00,888551
2017-03-22 18:15:00,889065
2017-03-22 18:30:00,930623
2017-03-22 18:45:00,882156
2017-03-22 19:00:00,929390
2017-03-22 19:15:00,856450
2017-03-22 19:30:00,861086
2017-03-22 19:45:00,853069
2017-03-22 20:00:00,900508
2017-03-22 20:15:00,888432
2017-03-22 20:30:00,939374
2017-03-22 20:45:00,945767
2017-03-22 21:00:00,862312
2017-03-22 21:15:00,922023
2017-03-22 21:30:00,945261
2017-03-22 21:45:00,871283
2017-03-22 22:00:00,850473
2017-03-22 22:15:00,934893
2017-03-22 22:30:00,869214
2017-03-22 22:45:00,936663
2017-03-22 23:00:00,920792
2017-03-22 23:15:00,908708
2017-03-22 23:30:00,917099
2017-03-22 23:45:00,861846
2017-03-23 00:00:00,932871
2017-03-23 00:15:00,938648
2017-03-23 00:30:00,864699
2017-03-23 00:45:00,867867
2017-03-23 01:00:00,941255
2017-03-23 01:15:00,875400
2017-03-23 01:30:00,891550
2017-03-23 01:45:00,877004
2017-03-23 02:00:00,885793
2017-03-23 02:15:00,870418
2017-03-23 02:30:00,891461
2017-03-23 02:45:00,863565
2017-03-23 03:00:00,942387
2017-03-23 03:15:00,917150
2017-03-23 03:30:00,916162
2017-03-23 03:45:00,855966
2017-03-23 04:00:00,857533
2017-03-23 04:15:00,883024
2017-03-23 04:30:00,872546
2017-03-23 04:45:00,918600
2017-03-23 05:00:00,929806
2017-03-23 05:15:00,939942
2017-03-23 05:30:00,892931
2017-03-23 05:45:00,939352
2017-03-23 06:00:00,903568
2017-03-23 06:15:00,871208
2017-03-23 06:30:00,931697
2017-03-23 06:45:00,920363
2017-03-23 07:00:00,877775
2017-03-23 07:15:00,850856
2017-03-23 07:30:00,864507
2017-03-23 07:45:00,897157
2017-03-23 08:00:00,888549
2017-03-23 08:15:00,948872
2017-03-23 08:30:00,870591
2017-03-23 08:45:00,909002
2017-03-23 09:00:00,890037
2017-03-23 09:15:00,861707
2017-03-23 09:30:00,884907
2017-03-23 09:45:00,947585
2017-03-23 10:00:00,875157
2017-03-23 10:15:00,857162
2017-03-23 10:30:00,854741
2017-03-23 10:45:00,893138
2017-03-23 11:00:00,947845
2017-03-23 11:15:00,941263
2017-03-23 11:30:00,919361
2017-03-23 11:45:00,928768
2017-03-23 12:00:00,880363
2017-03-23 12:15:00,861339
2017-03-23 12:30:00,919705
2017-03-23 12:45:00,850202
2017-03-23 13:00:00,946674
2017-03-23 13:15:00,856478
2017-03-23 13:30:00,919257
2017-03-23 13:45:00,937701
2017-03-23 14:00:00,887047
2017-03-23 14:15:00,866897
2017-03-23 14:30:00,895574
2017-03-23 14:45:00,922253
2017-03-23 15:00:00,922471
2017-03-23 15:15:00,903848
2017-03-23 15:30:00,882415
2017-03-23 15:45:00,899985
2017-03-23 16:00:00,908899
2017-03-23 16:15:00,945552
2017-03-23 16:30:00,939634
2017-03-23 16:45:00,895731
2017-03-23 17:00:00,943020
2017-03-23 17:15:00,912482
2017-03-23 17:30:00,939599
2017-03-23 17:45:00,887149
2017-03-23 18:00:00,873181
2017-03-23 18:15:00,884360
2017-03-23 18:30:00,946578
2017-03-23 18:45:00,941392
2017-03-23 19:00:00,865364
2017-03-23 19:15:00,850082
2017-03-23 19:30:00,949387
2017-03-23 19:45:00,886592
2017-03-23 20:00:00,906698
2017-03-23 20:15:00,895974
2017-03-23 20:30:00,928362
2017-03-23 20:45:00,925423
2017-03-23 21:00:00,921277
2017-03-23 21:15:00,870671
2017-03-23 21:30:00,931368
2017-03-23 21:45:00,856683
2017-03-23 22:00:00,916346
2017-03-23 22:15:00,920017
2017-03-23 22:30:00,871593
2017-03-23 22:45:00,948499
2017-03-23 23:00:00,850060
2017-03-23 23:15:00,861074
2017-03-23 23:30:00,853249
2017-03-23 23:45:00,947434
2017-03-24 00:00:00,851949
2017-03-24 00:15:00,877814
2017-03-24 00:30:00,878487
2017-03-24 00:45:00,939995
2017-03-24 01:00:00,945193
2017-03-24 01:15:00,894648
2017-03-24 01:30:00,923860
2017-03-24 01:45:00,911246
2017-03-24 02:00:00,852873
2017-03-24 02:15:00,896601
2017-03-24 02:30:00,910627
2017-03-24 02:45:00,854149
2017-03-24 03:00:00,918697
2017-03-24 03:15:00,890616
2017-03-24 03:30:00,886455
2017-03-24 03:45:00,941101
2017-03-24 04:00:00,939434
2017-03-24 04:15:00,893149
2017-03-24 04:30:00,885400
2017-03-24 04:45:00,895172
2017-03-24 05:00:00,875587
2017-03-24 05:15:00,942132
2017-03-24 05:30:00,900185
2017-03-24 05:45:00,924102
2017-03-24 06:00:00,944118
2017-03-24 06:15:00,855908
2017-03-24 06:30:00,852386
2017-03-24 06:45:00,896321
2017-03-24 07:00:00,935207
2017-03-24 07:15:00,923678
2017-03-24 07:30:00,854843
2017-03-24 07:45:00,932694
2017-03-24 08:00:00,869466
2017-03-24 08:15:00,946960
2017-03-24 08:30:00,908111
2017-03-24 08:45:00,943703
2017-03-24 09:00:00,909609
2017-03-24 09:15:00,875480
2017-03-24 09:30:00,912448
2017-03-24 09:45:00,922912
2017-03-24 10:00:00,929895
2017-03-24 10:15:00,918039
2017-03-24 10:30:00,908483
2017-03-24 10:45:00,880700
2017-03-24 11:00:00,941686
2017-03-24 11:15:00,913285
2017-03-24 11:30:00,942208
2017-03-24 11:45:00,949282
2017-03-24 12:00:00,934636
2017-03-24 12:15:00,853248
2017-03-24 12:30:00,909860
2017-03-24 12:45:00,926940
2017-03-24 13:00:00,863364
2017-03-24 13:15:00,903492
2017-03-24 13:30:00,916507
2017-03-24 13:45:00,852469
2017-03-24 14:00:00,904435
2017-03-24 14:15:00,943666
2017-03-24 14:30:00,871806
2017-03-24 14:45:00,881049
2017-03-24 15:00:00,862406
2017-03-24 15:15:00,927884
2017-03-24 15:30:00,927631
2017-03-24 15:45:00,895533
2017-03-24 16:00:00,907171
2017-03-24 16:15:00,938041
2017-03-24 16:30:00,877420
2017-03-24 16:45:00,936805
2017-03-24 17:00:00,945515
2017-03-24 17:15:00,860619
2017-03-24 17:30:00,925420
2017-03-24 17:45:00,854706
2017-03-24 18:00:00,906009
2017-03-24 18:15:00,913646
2017-03-24 18:30:00,947398
2017-03-24 18:45:00,866346
2017-03-24 19:00:00,926648
2017-03-24 19:15:00,924030
2017-03-24 19:30:00,859298
2017-03-24 19:45:00,885725
2017-03-24 20:00:00,942133
2017-03-24 20:15:00,915072
2017-03-24 20:30:00,921274
2017-03-24 20:45:00,906061
2017-03-24 21:00:00,904771
2017-03-24 21:15:00,895373
2017-03-24 21:30:00,885577
2017-03-24 21:45:00,943912
2017-03-24 22:00:00,905435
2017-03-24 22:15:00,854800
2017-03-24 22:30:00,919863
2017-03-24 22:45:00,902155
2017-03-24 23:00:00,900941
2017-03-24 23:15:00,936003
2017-03-24 23:30:00,874928
2017-03-24 23:45:00,889045
2017-03-25 00:00:00,896274
2017-03-25 00:15:00,901652
2017-03-25 00:30:00,898892
2017-03-25 00:45:00,919814
2017-03-25 01:00:00,910127
2017-03-25 01:15:00,882420
2017-03-25 01:30:00,927771
2017-03-25 01:45:00,852205
2017-03-25 02:00:00,888675
2017-03-25 02:15:00,946564
2017-03-25 02:30:00,898444
2017-03-25 02:45:00,938148
2017-03-25 03:00:00,871546
2017-03-25 03:15:00,947051
2017-03-25 03:30:00,890109
2017-03-25 03:45:00,880327
2017-03-25 04:00:00,919481
2017-03-25 04:15:00,892153
2017-03-25 04:30:00,906424
2017-03-25 04:45:00,892315
2017-03-25 05:00:00,852528
2017-03-25 05:15:00,909001
2017-03-25 05:30:00,868130
2017-03-25 05:45:00,926618
2017-03-25 06:00:00,912509
2017-03-25 06:15:00,874778
2017-03-25 06:30:00,887025
2017-03-25 06:45:00,936011
2017-03-25 07:00:00,945304
2017-03-25 07:15:00,860592
2017-03-25 07:30:00,945299
2017-03-25 07:45:00,866606
2017-03-25 08:00:00,886337
2017-03-25 08:15:00,916182
2017-03-25 08:30:00,913743
2017-03-25 08:45:00,914270
2017-03-25 09:00:00,860670
2017-03-25 09:15:00,935787
2017-03-25 09:30:00,903140
2017-03-25 09:45:00,868346
2017-03-25 10:00:00,882857
2017-03-25 10:15:00,862361
2017-03-25 10:30:00,895086
2017-03-25 10:45:00,882443
2017-03-25 11:00:00,895308
2017-03-25 11:15:00,908981
2017-03-25 11:30:00,946792
2017-03-25 11:45:00,871079
2017-03-25 12:00:00,904542
2017-03-25 12:15:00,897479
2017-03-25 12:30:00,865688
2017-03-25 12:45:00,890164
2017-03-25 13:00:00,870470
2017-03-25 13:15:00,939853
2017-03-25 13:30:00,943067
2017-03-25 13:45:00,904646
2017-03-25 14:00:00,934838
2017-03-25 14:15:00,924390
2017-03-25 14:30:00,932391
2017-03-25 14:45:00,876311
2017-03-25 15:00:00,906737
2017-03-25 15:15:00,938377
2017-03-25 15:30:00,876350
2017-03-25 15:45:00,929779
2017-03-25 16:00:00,922510
2017-03-25 16:15:00,923385
2017-03-25 16:30:00,876283
2017-03-25 16:45:00,853368
2017-03-25 17:00:00,883838
2017-03-25 17:15:00,894112
2017-03-25 17:30:00,945878
2017-03-25 17:45:00,934137
2017-03-25 18:00:00,909483
2017-03-25 18:15:00,889756
2017-03-25 18:30:00,912329
2017-03-25 18:45:00,871564
2017-03-25 19:00:00,935150
2017-03-25 19:15:00,866803
2017-03-25 19:30:00,893698
2017-03-25 19:45:00,870591
2017-03-25 20:00:00,876671
2017-03-25 20:15:00,936805
2017-03-25 20:30:00,925985
2017-03-25 20:45:00,904521
2017-03-25 21:00:00,930994
2017-03-25 21:15:00,927365
2017-03-25 21:30:00,896581
2017-03-25 21:45:00,929900
2017-03-25 22:00:00,934221
2017-03-25 22:15:00,934827
2017-03-25 22:30:00,853005
2017-03-25 22:45:00,909013
2017-03-25 23:00:00,911865
2017-03-25 23:15:00,942136
2017-03-25 23:30:00,857698
2017-03-25 23:45:00,861833
2017-03-26 00:00:00,902574
2017-03-26 00:15:00,903759
2017-03-26 00:30:00,908802
2017-03-26 00:45:00,856893
2017-03-26 01:00:00,876379
2017-03-26 01:15:00,865469
2017-03-26 01:30:00,891761
2017-03-26 01:45:00,925253
2017-03-26 02:00:00,894520
2017-03-26 02:15:00,854153
2017-03-26 02:30:00,869548
2017-03-26 02:45:00,851251
2017-03-26 03:00:00,880411
2017-03-26 03:15:00,870395
2017-03-26 03:30:00,934867
2017-03-26 03:45:00,924803
2017-03-26 04:00:00,852760
2017-03-26 04:15:00,931509
2017-03-26 04:30:00,864087
2017-03-26 04:45:00,892366
2017-03-26 05:00:00,937430
2017-03-26 05:15:00,943430
2017-03-26 05:30:00,904039
2017-03-26 05:45:00,889563
2017-03-26 06:00:00,895450
2017-03-26 06:15:00,853273
2017-03-26 06:30:00,941818
2017-03-26 06:45:00,879816
2017-03-26 07:00:00,867781
2017-03-26 07:15:00,898184
2017-03-26 07:30:00,910479
2017-03-26 07:45:00,875409
2017-03-26 08:00:00,883178
2017-03-26 08:15:00,948382
2017-03-26 08:30:00,853335
2017-03-26 08:45:00,899039
2017-03-26 09:00:00,899444
2017-03-26 09:15:00,895035
2017-03-26 09:30:00,869030
2017-03-26 09:45:00,906542
2017-03-26 10:00:00,889774
2017-03-26 10:15:00,876259
2017-03-26 10:30:00,869517
2017-03-26 10:45:00,871228
2017-03-26 11:00:00,939704
2017-03-26 11:15:00,938990
2017-03-26 11:30:00,851413
2017-03-26 11:45:00,885886
2017-03-26 12:00:00,875615
2017-03-26 12:15:00,936307
2017-03-26 12:30:00,949344
2017-03-26 12:45:00,874740
2017-03-26 13:00:00,874233
2017-03-26 13:15:00,896618
2017-03-26 13:30:00,873509
2017-03-26 13:45:00,851275
2017-03-26 14:00:00,864338
2017-03-26 14:15:00,941031
2017-03-26 14:30:00,902410
2017-03-26 14:45:00,923238
2017-03-26 15:00:00,923966
2017-03-26 15:15:00,863379
2017-03-26 15:30:00,914230
2017-03-26 15:45:00,850090
2017-03-26 16:00:00,857607
2017-03-26 16:15:00,889545
2017-03-26 16:30:00,933009
2017-03-26 16:45:00,918738
2017-03-26 17:00:00,919418
2017-03-26 17:15:00,917732
2017-03-26 17:30:00,930691
2017-03-26 17:45:00,891948
2017-03-26 18:00:00,887057
2017-03-26 18:15:00,902264
2017-03-26 18:30:00,873381
2017-03-26 18:45:00,876440
2017-03-26 19:00:00,871642
2017-03-26 19:15:00,862098
2017-03-26 19:30:00,890038
2017-03-26 19:45:00,888232
2017-03-26 20:00:00,883252
2017-03-26 20:15:00,854682
2017-03-26 20:30:00,897580
2017-03-26 20:45:00,923747
2017-03-26 21:00:00,904221
2017-03-26 21:15:00,878054
2017-03-26 21:30:00,853526
2017-03-26 21:45:00,911132
2017-03-26 22:00:00,932640
2017-03-26 22:15:00,913214
2017-03-26 22:30:00,884862
2017-03-26 22:45:00,873841
2017-03-26 23:00:00,908667
2017-03-26 23:15:00,925765
2017-03-26 23:30:00,873548
2017-03-26 23:45:00,850955
2017-03-27 00:00:00,947277
2017-03-27 00:15:00,938939
2017-03-27 00:30:00,886829
2017-03-27 00:45:00,924759
2017-03-27 01:00:00,911369
2017-03-27 01:15:00,921557
2017-03-27 01:30:00,944102
2017-03-27 01:45:00,932319
2017-03-27 02:00:00,850780
2017-03-27 02:15:00,873096
2017-03-27 02:30:00,850093
2017-03-27 02:45:00,905611
2017-03-27 03:00:00,905596
2017-03-27 03:15:00,926496
2017-03-27 03:30:00,893189
2017-03-27 03:45:00,858119
2017-03-27 04:00:00,855186
2017-03-27 04:15:00,928240
2017-03-27 04:30:00,868806
2017-03-27 04:45:00,909649
2017-03-27 05:00:00,911646
2017-03-27 05:15:00,887498
2017-03-27 05:30:00,930577
2017-03-27 05:45:00,892937
2017-03-27 06:00:00,916862
2017-03-27 06:15:00,902212
2017-03-27 06:30:00,930031
2017-03-27 06:45:00,902778
2017-03-27 07:00:00,868314
2017-03-27 07:15:00,929442
2017-03-27 07:30:00,895360
2017-03-27 07:45:00,850673
2017-03-27 08:00:00,944311
2017-03-27 08:15:00,906538
2017-03-27 08:30:00,909374
2017-03-27 08:45:00,908121
2017-03-27 09:00:00,865186
2017-03-27 09:15:00,892843
2017-03-27 09:30:00,890479
2017-03-27 09:45:00,946140
2017-03-27 10:00:00,927832
2017-03-27 10:15:00,861984
2017-03-27 10:30:00,910186
2017-03-27 10:45:00,898771
2017-03-27 11:00:00,862879
2017-03-27 11:15:00,935138
2017-03-27 11:30:00,918302
2017-03-27 11:45:00,904799
2017-03-27 12:00:00,912822
2017-03-27 12:15:00,937866
2017-03-27 12:30:00,922036
2017-03-27 12:45:00,919478
2017-03-27 13:00:00,850854
2017-03-27 13:15:00,931490
2017-03-27 13:30:00,940893
2017-03-27 13:45:00,900912
2017-03-27 14:00:00,862649
2017-03-27 14:15:00,901145
2017-03-27 14:30:00,876266
2017-03-27 14:45:00,882313
2017-03-27 15:00:00,948310
2017-03-27 15:15:00,886339
2017-03-27 15:30:00,879635
2017-03-27 15:45:00,911110
2017-03-27 16:00:00,886226
2017-03-27 16:15:00,889402
2017-03-27 16:30:00,931471
2017-03-27 16:45:00,932063
2017-03-27 17:00:00,946886
2017-03-27 17:15:00,926454
2017-03-27 17:30:00,889788
2017-03-27 17:45:00,921240
2017-03-27 18:00:00,920341
2017-03-27 18:15:00,864591
2017-03-27 18:30:00,867830
2017-03-27 18:45:00,919205
2017-03-27 19:00:00,913888
2017-03-27 19:15:00,943584
2017-03-27 19:30:00,921005
2017-03-27 19:45:00,887457
2017-03-27 20:00:00,893927
2017-03-27 20:15:00,903061
2017-03-27 20:30:00,944051
2017-03-27 20:45:00,920214
2017-03-27 21:00:00,874248
2017-03-27 21:15:00,885728
2017-03-27 21:30:00,923369
2017-03-27 21:45:00,854960
2017-03-27 22:00:00,944823
2017-03-27 22:15:00,910227
2017-03-27 22:30:00,923717
2017-03-27 22:45:00,874661
2017-03-27 23:00:00,879992
2017-03-27 23:15:00,913361
2017-03-27 23:30:00,850677
2017-03-27 23:45:00,859960
2017-03-28 00:00:00,885884
2017-03-28 00:15:00,875624
2017-03-28 00:30:00,861233
2017-03-28 00:45:00,937619
2017-03-28 01:00:00,898908
2017-03-28 01:15:00,921666
2017-03-28 01:30:00,891135
2017-03-28 01:45:00,873920
2017-03-28 02:00:00,882249
2017-03-28 02:15:00,883979
2017-03-28 02:30:00,916202
2017-03-28 02:45:00,869815
2017-03-28 03:00:00,912594
2017-03-28 03:15:00,853726
2017-03-28 03:30:00,948768
2017-03-28 03:45:00,864948
2017-03-28 04:00:00,922501
2017-03-28 04:15:00,932317
2017-03-28 04:30:00,915549
2017-03-28 04:45:00,938712
2017-03-28 05:00:00,923668
2017-03-28 05:15:00,929515
2017-03-28 05:30:00,889373
2017-03-28 05:45:00,879579
2017-03-28 06:00:00,862377
2017-03-28 06:15:00,865141
2017-03-28 06:30:00,925127
2017-03-28 06:45:00,865610
2017-03-28 07:00:00,935042
2017-03-28 07:15:00,921579
2017-03-28 07:30:00,915721
2017-03-28 07:45:00,876144
2017-03-28 08:00:00,882396
2017-03-28 08:15:00,853065
2017-03-28 08:30:00,948687
2017-03-28 08:45:00,879063
2017-03-28 09:00:00,932329
2017-03-28 09:15:00,859500
2017-03-28 09:30:00,890364
2017-03-28 09:45:00,880625
2017-03-28 10:00:00,907856
2017-03-28 10:15:00,924454
2017-03-28 10:30:00,853555
2017-03-28 10:45:00,905397
2017-03-28 11:00:00,917614
2017-03-28 11:15:00,914781
2017-03-28 11:30:00,909025
2017-03-28 11:45:00,892808
2017-03-28 12:00:00,941075
2017-03-28 12:15:00,897487
2017-03-28 12:30:00,892607
2017-03-28 12:45:00,898556
2017-03-28 13:00:00,859567
2017-03-28 13:15:00,876671
2017-03-28 13:30:00,925476
2017-03-28 13:45:00,867242
2017-03-28 14:00:00,929764
2017-03-28 14:15:00,938693
2017-03-28 14:30:00,934299
2017-03-28 14:45:00,935534
2017-03-28 15:00:00,905630
2017-03-28 15:15:00,850579
2017-03-28 15:30:00,912878
2017-03-28 15:45:00,931015
2017-03-28 16:00:00,871418
2017-03-28 16:15:00,898278
2017-03-28 16:30:00,851607
2017-03-28 16:45:00,929056
2017-03-28 17:00:00,936459
2017-03-28 17:15:00,910865
2017-03-28 17:30:00,946467
2017-03-28 17:45:00,877008
2017-03-28 18:00:00,930528
2017-03-28 18:15:00,927043
2017-03-28 18:30:00,904312
2017-03-28 18:45:00,874196
2017-03-28 19:00:00,942869
2017-03-28 19:15:00,923049
2017-03-28 19:30:00,885120
2017-03-28 19:45:00,897372
2017-03-28 20:00:00,902846
2017-03-28 20:15:00,887980
2017-03-28 20:30:00,865170
2017-03-28 20:45:00,890717
2017-03-28 21:00:00,946369
2017-03-28 21:15:00,882951
2017-03-28 21:30:00,931978
2017-03-28 21:45:00,883500
2017-03-28 22:00:00,901435
2017-03-28 22:15:00,923572
2017-03-28 22:30:00,853447
2017-03-28 22:45:00,870913
2017-03-28 23:00:00,870887
2017-03-28 23:15:00,860013
2017-03-28 23:30:00,864676
2017-03-28 23:45:00,921996
2017-03-29 00:00:00,926542
2017-03-29 00:15:00,902726
2017-03-29 00:30:00,868223
2017-03-29 00:45:00,864434
2017-03-29 01:00:00,871730
2017-03-29 01:15:00,894994
2017-03-29 01:30:00,889694
2017-03-29 01:45:00,886817
2017-03-29 02:00:00,900622
2017-03-29 02:15:00,873169
2017-03-29 02:30:00,945822
2017-03-29 02:45:00,853470
2017-03-29 03:00:00,922142
2017-03-29 03:15:00,934232
2017-03-29 03:30:00,935859
2017-03-29 03:45:00,930433
2017-03-29 04:00:00,925785
2017-03-29 04:15:00,877664
2017-03-29 04:30:00,947667
2017-03-29 04:45:00,919339
2017-03-29 05:00:00,901165
2017-03-29 05:15:00,942549
2017-03-29 05:30:00,873142
2017-03-29 05:45:00,869437
2017-03-29 06:00:00,860521
2017-03-29 06:15:00,911043
2017-03-29 06:30:00,923379
2017-03-29 06:45:00,856975
2017-03-29 07:00:00,868133
2017-03-29 07:15:00,863726
2017-03-29 07:30:00,926465
2017-03-29 07:45:00,921569
2017-03-29 08:00:00,854537
2017-03-29 08:15:00,878164
2017-03-29 08:30:00,871574
2017-03-29 08:45:00,860184
2017-03-29 09:00:00,869774
2017-03-29 09:15:00,896420
2017-03-29 09:30:00,922397
2017-03-29 09:45:00,945092
2017-03-29 10:00:00,948363
2017-03-29 10:15:00,908484
2017-03-29 10:30:00,898443
2017-03-29 10:45:00,914656
2017-03-29 11:00:00,896523
2017-03-29 11:15:00,948815
2017-03-29 11:30:00,944274
2017-03-29 11:45:00,921411
2017-03-29 12:00:00,906771
2017-03-29 12:15:00,866795
2017-03-29 12:30:00,906519
2017-03-29 12:45:00,850823
2017-03-29 13:00:00,907203
2017-03-29 13:15:00,863939
2017-03-29 13:30:00,945579
2017-03-29 13:45:00,911324
2017-03-29 14:00:00,853034
2017-03-29 14:15:00,885777
2017-03-29 14:30:00,929617
2017-03-29 14:45:00,895772
2017-03-29 15:00:00,944981
2017-03-29 15:15:00,917328
2017-03-29 15:30:00,890990
2017-03-29 15:45:00,867872
2017-03-29 16:00:00,876652
2017-03-29 16:15:00,867023
2017-03-29 16:30:00,878704
2017-03-29 16:45:00,912521
2017-03-29 17:00:00,865305
2017-03-29 17:15:00,925861
2017-03-29 17:30:00,909137
2017-03-29 17:45:00,898546
2017-03-29 18:00:00,876299
2017-03-29 18:15:00,940142
2017-03-29 18:30:00,861744
2017-03-29 18:45:00,875311
2017-03-29 19:00:00,903826
2017-03-29 19:15:00,888829
2017-03-29 19:30:00,925945
2017-03-29 19:45:00,893431
2017-03-29 20:00:00,892507
2017-03-29 20:15:00,937480
2017-03-29 20:30:00,923820
2017-03-29 20:45:00,915048
2017-03-29 21:00:00,879516
